https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/nd6mg11qzybs,58,2020-05-28,2020-04-14,KAG9UIBT,journalArticle,2005,"Cotter, Paul D.; Ryan, Sheila; Gahan, Cormac G. M.; Hill, Colin",5 --> explain that gadD1/T1 has a role in growth in an mildly acidic environment and gadD2/T2 are responsible for surviving in severe acid pH,Presence of GadD1 Glutamate Decarboxylase in Selected Listeria monocytogenes Strains Is Associated with an Ability To Grow at Low pH,Applied and Environmental Microbiology,,"0099-2240, 1098-5336",10.1128/AEM.71.6.2832-2839.2005,https://aem.asm.org/content/71/6/2832,"The glutamate decarboxylase (GAD) system is critical to the survival of Listeria monocytogenes LO28 at low-pH stress (<pH 4.0). The GAD system classically involves two proteins, a glutamate decarboxylase enzyme coupled to a glutamate/γ-aminobutyrate antiporter, which results in the consumption of an intracellular proton for each glutamate entering the system. Uniquely among prokaryotes, some strains of L. monocytogenes, including strain LO28, possess genes encoding three decarboxylases (gadD1, gadD2, and gadD3) and two antiporters (gadT1 and gadT2). These are organized in two pairs (gadD1T1 and gadD2T2) and a distinct gadD3. While the creation of a gadD3 mutant has not been possible, analysis of 15 isogenic mutants has confirmed previous observations that GadD2/T2 are primarily responsible for surviving severe acid challenge (pH 2.8). However, we have now established that GadD1 plays a major role in growth at mildly acidic pHs (pH 5.1). When strain variation studies revealed that a large number of L. monocytogenes strains (including all serotype 4 strains) lack the gadD1 gadT1 pair, low-pH growth assays were carried out. It was found that the majority of strains that grew poorly at pH 5.1 lacked these genes. The strain-variable ability to grow in mildly acidic conditions may explain why non-serotype 4 strains of L. monocytogenes predominate in foods.",2005-06-01,,2020-04-13 14:44:30,2020-04-13 14:44:30,2832-2839,,6,71,,Appl. Environ. Microbiol.,,,,,,,,en,American Society for Microbiology,,,,aem.asm.org,,Publisher: American Society for Microbiology Section: FOOD MICROBIOLOGY PMID: 15932974,,/Users/marieluciefeger/Zotero/storage/QIFCY4QT/Cotter et al. - 2005 - Presence of GadD1 Glutamate Decarboxylase in Selec.pdf; ; /Users/marieluciefeger/Zotero/storage/MG56AZ3V/2832.html,http://www.ncbi.nlm.nih.gov/pubmed/15932974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Metabolic pathway,Listeria monocytogenes,LO28,TSB-YE,"5.1
2.8",HCl,,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/a35436h55d9b,99,2020-05-28,,YWMTINKW,journalArticle,2020,"Du, Bin; Olson, Connor A.; Sastry, Anand V.; Fang, Xin; Phaneuf, Patrick V.; Chen, Ke; Wu, Muyao; Szubin, Richard; Xu, Sibei; Gao, Ye; Hefner, Ying; Feist, Adam M.; Palsson, Bernhard O.",2 --> evolution of E. coli under acid stress,Adaptive laboratory evolution of Escherichia coli under acid stress,Microbiology,,"1350-0872, 1465-2080",10.1099/mic.0.000867,https://www.microbiologyresearch.org/content/journal/micro/10.1099/mic.0.000867,"The ability of Escherichia coli to tolerate acid stress is important for its survival and colonization in the human digestive tract. Here, we performed adaptive laboratory evolution of the laboratory strain E. coli K-12 MG1655 at pH 5.5 in glucose minimal medium. After 800 generations, six independent populations under evolution had reached 18.0 % higher growth rates than their starting strain at pH 5.5, while maintaining comparable growth rates to the starting strain at pH 7. We characterized the evolved strains and found that: (1) whole genome sequencing of isolated clones from each evolved population revealed mutations in rpoC appearing in five of six sequenced clones; and (2) gene expression profiles revealed different strategies to mitigate acid stress, which are related to amino acid metabolism and energy production and conversion. Thus, a combination of adaptive laboratory evolution, genome resequencing and expression profiling revealed, on a genome scale, the strategies that E. coli uses to mitigate acid stress.",2020-02-01,,2020-05-18 14:10:44,2020-05-18 14:10:44,141-148,,2,166,,,,,,,,,,en,,,,,DOI.org (Crossref),,,,/Users/marieluciefeger/Zotero/storage/LUU4PG4S/Du et al. - 2020 - Adaptive laboratory evolution of Escherichia coli .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Growth behaviour,Escherichia coli,MG1655,"glucose minimal
medium",5.5,MES,2020-05-18,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/acw4j4xlc5jp,173,2020-05-28,,PL5PWWXZ,journalArticle,2002,"Tucker, Don L.; Tucker, Nancy; Conway, Tyrrell",3 --> expression of genes involved in pH changing,Gene Expression Profiling of the pH Response in Escherichia coli,Journal of Bacteriology,,0021-9193,10.1128/JB.184.23.6551-6558.2002,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC135413/,"Escherichia coli MG1655 acid-inducible genes were identified by whole-genome expression profiling. Cultures were grown to the mid-logarithmic phase on acidified glucose minimal medium, conditions that induce glutamate-dependent acid resistance (AR), while the other AR systems are either repressed or not induced. A total of 28 genes were induced in at least two of three experiments in which the gene expression profiles of cells grown in acid (pH 5.5 or 4.5) were compared to those of cells grown at pH 7.4. As expected, the genes encoding glutamate decarboxylase, gadA and gadB, were significantly induced. Interestingly, two acid-inducible genes code for small basic proteins with pIs of >10.5, and six code for small acidic proteins with pIs ranging from 5.7 to 4.0; the roles of these small basic and acidic proteins in acid resistance are unknown. The acid-induced genes represented only five functional grouping categories, including eight genes involved in metabolism, nine associated with cell envelope structures or modifications, two encoding chaperones, six regulatory genes, and six unknown genes. It is unlikely that all of these genes are involved in the glutamate-dependent AR. However, nine acid-inducible genes are clustered in the gadA region, including hdeA, which encodes a putative periplasmic chaperone, and four putative regulatory genes. One of these putative regulators, yhiE, was shown to significantly increase acid resistance when overexpressed in cells that had not been preinduced by growth at pH 5.5, and mutation of yhiE decreased acid resistance; yhiE could therefore encode an activator of AR genes. Thus, the acid-inducible genes clustered in the gadA region appear to be involved in glutatmate-dependent acid resistance, although their specific roles remain to be elucidated.",2002-12,,2020-05-13 14:20:32,2020-05-13 14:20:32,6551-6558,,23,184,,J Bacteriol,,,,,,,,,,,,,PubMed Central,,PMID: 12426343 PMCID: PMC135413,,/Users/marieluciefeger/Zotero/storage/LMHD2AK3/Tucker et al. - 2002 - Gene Expression Profiling of the pH Response in Es.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC135413/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Genetics,Escherichia coli,MG1655,"MOPS minimal medium
MES minimal medium","4.5
5.5","MES
MOPS",2020-05-13,2020-05-13 14:20:32
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/9by5fxar6xjo,205,2020-05-28,,KTIEZPBN,journalArticle,1995,"Lin, J; Lee, I S; Frey, J; Slonczewski, J L; Foster, J W",4 --> mechanisms used by E coli to survive to low pH,"Comparative analysis of extreme acid survival in Salmonella typhimurium, Shigella flexneri, and Escherichia coli.",Journal of Bacteriology,,0021-9193,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC177142/,"Several members of the family Enterobacteriaceae were examined for differences in extreme acid survival strategies. A surprising degree of variety was found between three related genera. The minimum growth pH of Salmonella typhimurium was shown to be significantly lower (pH 4.0) than that of either Escherichia coli (pH 4.4) or Shigella flexneri (pH 4.8), yet E. coli and S. flexneri both survive exposure to lower pH levels (2 to 2.5) than S. typhimurium (pH 3.0) in complex medium. S. typhimurium and E. coli but not S. flexneri expressed low-pH-inducible log-phase and stationary-phase acid tolerance response (ATR) systems that function in minimal or complex medium to protect cells to pH 3.0. All of the organisms also expressed a pH-independent general stress resistance system that contributed to acid survival during stationary phase. E. coli and S. flexneri possessed several acid survival systems (termed acid resistance [AR]) that were not demonstrable in S. typhimurium. These additional AR systems protected cells to pH 2.5 and below but required supplementation of minimal medium for either induction or function. One acid-inducible AR system required oxidative growth in complex medium for expression but successfully protected cells to pH 2.5 in unsupplemented minimal medium, while two other AR systems important for fermentatively grown cells required the addition of either glutamate or arginine during pH 2.5 acid challenge. The arginine AR system was only observed in E. coli and required stationary-phase induction in acidified complex medium. The product of the adi locus, arginine decarboxylase, was responsible for arginine-based acid survival.",1995-07,,2020-05-13 13:43:38,2020-05-13 13:43:38,4097-4104,,14,177,,J Bacteriol,,,,,,,,,,,,,PubMed Central,,PMID: 7608084 PMCID: PMC177142,,/Users/marieluciefeger/Zotero/storage/SYTFDG88/Lin et al. - 1995 - Comparative analysis of extreme acid survival in S.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC177142/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Growth behaviour, biochemistry",Escherichia coli,"H10407 
CU4 (EK5) 
MC4100.S (EK180) 
MC4100.GNB (EK220) 
GNB7145 Km (EK198) 
EK201 
EF276","LBG (LB
plus 0.4% glucose)
Minimal NCE glycerol  medium
Minimal E glucose
Buffered LB","4
4.3
2.5",Unspecified,2020-05-13,2020-05-13 13:43:38
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/n4ypohz5nrff,7,2020-05-28,2020-04-14,9M55J7CC,journalArticle,2007,"Gandhi, Megha; Chikindas, Michael L.",3 --> a part about acid stress resistance,Listeria: A foodborne pathogen that knows how to survive,International Journal of Food Microbiology,,1681605,10.1016/j.ijfoodmicro.2006.07.008,https://linkinghub.elsevier.com/retrieve/pii/S0168160506004314,"The foodborne pathogen Listeria is the causative agent of listeriosis, a severe disease with high hospitalization and case fatality rates. Listeria monocytogenes can survive and grow over a wide range of environmental conditions such as refrigeration temperatures, low pH and high salt concentration. This allows the pathogen to overcome food preservation and safety barriers, and pose a potential risk to human health. This review focuses on the key issues such as survival of the pathogen in adverse environments, and the important adaptation and survival mechanisms such as biofilm formation, quorum sensing and antimicrobial resistance. Studies on the development of technologies to prevent and control L. monocytogenes contamination in foods and food processing facilities are also discussed.",2007-01,,2020-04-07 08:20:53,2020-04-07 08:20:53,1-15,,1,113,,International Journal of Food Microbiology,Listeria,,,,,,,en,,,,,DOI.org (Crossref),,,,/Users/marieluciefeger/Zotero/storage/988DG3D2/Gandhi et Chikindas - 2007 - Listeria A foodborne pathogen that knows how to s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reviews article,/,Listeria monocytogenes,/,/,/,/,,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/vx5t0xezlu4h,88,2020-05-28,,99QSWG24,journalArticle,2018,"Fu, Xinmiao; Wang, Yan; Shao, Heqi; Ma, Jing; Song, Xinwen; Zhang, Meng; Chang, Zengyi",4 --> DegP has a role in acid resistance in E. coli,DegP functions as a critical protease for bacterial acid resistance,The FEBS Journal,,1742-4658,10.1111/febs.14627,https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/febs.14627,"To counteract the lethal acid stress, bacteria explore such strategies as cytoplasmic decarboxylase-catalyzed proton consumption and periplasmic chaperone-assisted protein refolding. Here, we report a periplasmic protease-mediated acid resistance mechanism in Escherichia coli. Deletion of the protease gene degP dramatically decreases the viability of late log or early stationary phase cells against the extreme acid stress (pH 2.3), which can only be minimally rescued by complementary expression of the protease-deficient DegP(S210A) mutant protein. Similarly, DegQ, a homolog of DegP, also contributes to the bacterial acid resistance, but SurA as an important periplasmic chaperone hardly exhibits protection effect. In vitro studies reveal that DegP completely loses its protease activity under acidic condition but is able to partially reactivate upon neutralization. Importantly, we demonstrate the interaction of DegP with typical cellular substrate proteins in cells during acid stress and/or recovery stages by using unnatural amino acid-mediated in vivo photo-crosslinking, as well as the degradation of periplasmic proteins by DegP during recovery after acidic denaturation. These data illustrate the role of DegP in bacterial acid resistance conceivably via degrading those acid-induced misfolded proteins. Our findings, together with earlier reports, suggest a comprehensive acid resistance strategy adopted by bacteria such that in the ATP-deficient extra-cytoplasm, the inevitable misfolded proteins induced by acid stress are refolded by a chaperone (e.g., HdeA/HdeB) and/or cleaved by a protease (e.g., DegP/DegQ) while in the cytoplasm excessive protons are directly consumed or exported.",2018,,2020-05-26 14:07:06,2020-05-26 14:07:06,3525-3538,,18,285,,,,,,,,,,en,© 2018 Federation of European Biochemical Societies,,,,Wiley Online Library,,_eprint: https://febs.onlinelibrary.wiley.com/doi/pdf/10.1111/febs.14627,,/Users/marieluciefeger/Zotero/storage/XT3TJM8A/Fu et al. - 2018 - DegP functions as a critical protease for bacteria.pdf; /Users/marieluciefeger/Zotero/storage/KHVFI9WL/febs.html,,,acid stress; chaperone; DegP; protease; protein misfolding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Escherichia coli,BW25113,LB medium,2.3,HCl,2020-05-26,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/ijvi633vkdzf,171,2020-05-28,,3LXTB9V7,journalArticle,1992,"Meng, S Y; Bennett, G N",4 --> cad operon encoding lysine decarboxylase permits to neutralize low extracellular pH,Nucleotide sequence of the Escherichia coli cad operon: a system for neutralization of low extracellular pH.,Journal of Bacteriology,,0021-9193,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC205906/,"Lysine decarboxylase of Escherichia coli has been the subject of enzymological studies, and the gene encoding lysine decarboxylase (cadA) and a regulatory gene (cadR) have been mapped. This enzyme is induced at low pH in the presence of lysine and achieves maximal level under anaerobic conditions. The induction of lysine decarboxylase increases the pH of the extracellular medium and provides a distinctive marker in tests of clinical strains. We report the sequence of the cad operon encoding lysine decarboxylase, a protein of 715 amino acids, and another protein, CadB, of 444 amino acids. The amino acid sequence of lysine decarboxylase showed high homology to that of the lysine decarboxylase of Hafnia alvei with less homology to the sequence of speC, which encodes the biosynthetic ornithine decarboxylase of E. coli. The cadA and cadB genes were separately cloned and placed under the control of lac and tac promoters, respectively, to facilitate independent study of their physiological effects. The cadB gene product had a mobility characteristic of a smaller protein on protein gels, analogous to that found for some other membrane proteins. The CadB sequence showed homology to that of ArcD of Pseudomonas aeruginosa, encoding an arginine/ornithine antiporter. Excretion studies of various strains, the coinduction of cadB and cadA, and the attractive physiological role for an antiport system led to a model for the coupled action of cadA and cadB in uptake of lysine, the reduction of H+ concentration, and excretion of cadaverine.",1992-04,,2020-05-26 14:58:43,2020-05-26 14:58:43,2659-2669,,8,174,,J Bacteriol,Nucleotide sequence of the Escherichia coli cad operon,,,,,,,,,,,,PubMed Central,,PMID: 1556085 PMCID: PMC205906,,/Users/marieluciefeger/Zotero/storage/Y9L5JYYP/Meng et Bennett - 1992 - Nucleotide sequence of the Escherichia coli cad op.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC205906/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Genetics, molecular biology",Escherichia coli,"71-18 
CSR603
CSR603F' 
GNB581 
GNB8385
GNB8385K MC4100 
XL1-blue",Falkow lysine decarboxylase media,"5.5
8","MES
HEPES",2020-05-26,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/0ipbmrq5gpl2,113,2020-05-28,,45RMRSZ7,journalArticle,1996,"Lin, J; Smith, M P; Chapin, K C; Baik, H S; Bennett, G N; Foster, J W",4 --> how enterohemorrhagic E coli survive to low pH,Mechanisms of acid resistance in enterohemorrhagic Escherichia coli.,Applied and Environmental Microbiology,,0099-2240,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC168100/,"Enterohemorrhagic strains of Escherichia coli must pass through the acidic gastric barrier to cause gastrointestinal disease. Taking into account the apparent low infectious dose of enterohemorrhagic E. coli, 11 O157:H7 strains and 4 commensal strains of E. coli were tested for their abilities to survive extreme acid exposures (pH 3). Three previously characterized acid resistance systems were tested. These included an acid-induced oxidative system, an acid-induced arginine-dependent system, and a glutamate-dependent system. When challenged at pH 2.0, the arginine-dependent system provided more protection in the EHEC strains than in commensal strains. However, the glutamate-dependent system provided better protection than the arginine system and appeared equally effective in all strains. Because E. coli must also endure acid stress imposed by the presence of weak acids in intestinal contents at a pH less acidic than that of the stomach, the ability of specific acid resistance systems to protect against weak acids was examined. The arginine- and glutamate-dependent systems were both effective in protecting E. coli against the bactericidal effects of a variety of weak acids. The acids tested include benzoic acid (20 mM; pH 4.0) and a volatile fatty acid cocktail composed of acetic, propionic, and butyric acids at levels approximating those present in the intestine. The oxidative system was much less effective. Several genetic aspects of E. coli acid resistance were also characterized. The alternate sigma factor RpoS was shown to be required for oxidative acid resistance but was only partially involved with the arginine- and glutamate-dependent acid resistance systems. The arginine decarboxylase system (including adi and its regulators cysB and adiY) was responsible for arginine-dependent acid resistance. The results suggest that several acid resistance systems potentially contribute to the survival of pathogenic E. coli in the different acid stress environments of the stomach (pH 1 to 3) and the intestine (pH 4.5 to 7 with high concentrations of volatile fatty acids). Of particular importance to the food industry was the finding that once induced, the acid resistance systems will remain active for prolonged periods of cold storage at 4 degrees C.",1996-09,,2020-05-13 13:44:29,2020-05-13 13:44:29,3094-3100,,9,62,,Appl Environ Microbiol,,,,,,,,,,,,,PubMed Central,,PMID: 8795195 PMCID: PMC168100,,/Users/marieluciefeger/Zotero/storage/YHX8MGJ6/Lin et al. - 1996 - Mechanisms of acid resistance in enterohemorrhagic.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC168100/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Genetics, biochemistry, growth behaviour",Escherichia coli,"ATCC 43895 (EK233) 
EK227 
EF285 
EF302 
EF303 
EF304
EF305 
EF306 
EF307 
EF308 
EF309 
EF310
EF311 
EF312 
EF313 
EF314 
MC4100 (EK220) 
GNB7145 Km (EK198) 
MC4100/pKS015 (EK222) 
MDA-4100 (EK221)","EG medium
EG medium plus arginine
EG medium plus glutamate
LBG medium
LB broth","4.4
2 or 2.5
5
7","acetic acid
butyric acid
propionic acid
HCl",2020-05-13,2020-05-13 13:44:29
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/rylo43o71hzg,125,2020-05-28,,4JGM6NE3,journalArticle,2010,"Noguchi, Ken; Riggins, Daniel; Eldahan, Khalid; Kitko, Ryan; Slonczewski, Joan",4 --> Hydrogenase-3 has a role in acid resistance,Hydrogenase-3 Contributes to Anaerobic Acid Resistance of Escherichia coli,PloS one,,,10.1371/journal.pone.0010132,,"Hydrogen production by fermenting bacteria such as Escherichia coli offers a potential source of hydrogen biofuel. Because H(2) production involves consumption of 2H(+), hydrogenase expression is likely to involve pH response and regulation. Hydrogenase consumption of protons in E. coli has been implicated in acid resistance, the ability to survive exposure to acid levels (pH 2-2.5) that are three pH units lower than the pH limit of growth (pH 5-6). Enhanced survival in acid enables a larger infective inoculum to pass through the stomach and colonize the intestine. Most acid resistance mechanisms have been defined using aerobic cultures, but the use of anaerobic cultures will reveal novel acid resistance mechanisms. We analyzed the pH regulation of bacterial hydrogenases in live cultures of E. coli K-12 W3110. During anaerobic growth in the range of pH 5 to 6.5, E. coli expresses three hydrogenase isoenzymes that reversibly oxidize H(2) to 2H(+). Anoxic conditions were used to determine which of the hydrogenase complexes contribute to acid resistance, measured as the survival of cultures grown at pH 5.5 without aeration and exposed for 2 hours at pH 2 or at pH 2.5. Survival of all strains in extreme acid was significantly lower in low oxygen than for aerated cultures. Deletion of hyc (Hyd-3) decreased anoxic acid survival 3-fold at pH 2.5, and 20-fold at pH 2, but had no effect on acid survival with aeration. Deletion of hyb (Hyd-2) did not significantly affect acid survival. The pH-dependence of H(2) production and consumption was tested using a H(2)-specific Clark-type electrode. Hyd-3-dependent H(2) production was increased 70-fold from pH 6.5 to 5.5, whereas Hyd-2-dependent H(2) consumption was maximal at alkaline pH. H(2) production, was unaffected by a shift in external or internal pH. H(2) production was associated with hycE expression levels as a function of external pH. Anaerobic growing cultures of E. coli generate H(2) via Hyd-3 at low external pH, and consume H(2) via Hyd-2 at high external pH. Hyd-3 proton conversion to H(2) is required for acid resistance in anaerobic cultures of E. coli.",2010-04-12,,2020-05-22 08:27:23,,e10132,,,5,,PloS one,,,,,,,,,,,,,ResearchGate,,,,/Users/marieluciefeger/Zotero/storage/2YSECNUH/Noguchi et al. - 2010 - Hydrogenase-3 Contributes to Anaerobic Acid Resist.pdf;,https://www.researchgate.net/publication/43202316_Hydrogenase-3_Contributes_to_Anaerobic_Acid_Resistance_of_Escherichia_coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Biochemistry, Molecular biology",Escherichia coli,"W3110
JLS0920 
JLS0921 
JLS0922 
JLS0925",LBK,"2
2.5",Unspecified,2020-05-22,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/ycjj4ct9xlsx,141,2020-05-28,,G39373DY,journalArticle,2007,"Mujacic, Mirna; Baneyx, François",5 --> Hsp31 contributes to acid resistance,Chaperone Hsp31 Contributes to Acid Resistance in Stationary-Phase Escherichia coli,Applied and Environmental Microbiology,,0099-2240,10.1128/AEM.02429-06,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1800746/,"Hsp31, the product of the σS- and σD-dependent hchA gene, is a heat-inducible chaperone implicated in the management of protein misfolding at high temperatures. We show here that Hsp31 plays an important role in the acid resistance of starved Escherichia coli but that it has little influence on oxidative-stress survival.",2007-02,,2020-05-22 08:26:35,2020-05-22 08:26:35,1014-1018,,3,73,,Appl Environ Microbiol,,,,,,,,,,,,,PubMed Central,,PMID: 17158627 PMCID: PMC1800746,,/Users/marieluciefeger/Zotero/storage/3NWP33MM/Mujacic et Baneyx - 2007 - Chaperone Hsp31 Contributes to Acid Resistance in .pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1800746/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Escherichia coli,"MC4100 
MIR401
RH90 
MIR510 
MIR512 
MIR514 
MIR516",LB,"7
4",HCl,2020-05-22,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/wvofopoxyjzw,204,2020-05-28,,HX7JX4GW,journalArticle,2013,"Rauschmeier, Martina; Schüppel, Valentina; Tetsch, Larissa; Jung, Kirsten",1 --> New component between LysP and CadC,New Insights into the Interplay Between the Lysine Transporter LysP and the pH Sensor CadC in Escherichia Coli,Journal of molecular biology,,,10.1016/j.jmb.2013.09.017,,"The coordination of signal transduction and substrate transport represents a sophisticated way to integrate information on metabolite fluxes into transcriptional regulation. This widely distributed process involves protein-protein interactions between two integral membrane proteins. Here we report new insights into the molecular mechanism of the regulatory interplay between the lysine-specific permease LysP and the membrane-integrated pH sensor CadC, which together induce lysine-dependent adaptation of E. coli under acidic stress. In vivo analyses revealed that, in the absence of either stimulus, the two proteins form a stable association, which is modulated by lysine and low pH. In addition to its transmembrane helix, the periplasmic domain of CadC also participated in the interaction. Site-directed mutagenesis pinpointed Arg265 and Arg268 in CadC as well as Asp275 and Asp278 in LysP as potential periplasmic interaction sites. Moreover, a systematic analysis of 100 LysP variants with single-site replacements indicated that the lysine signal is transduced from co-sensor to sensor via lysine-dependent conformational changes (upon substrate binding and/or transport) of LysP. Our results suggest a scenario in which CadC is inhibited by LysP via intramembrane and periplasmic contacts under non-inducing conditions. Upon induction, lysine-dependent conformational changes in LysP transduce the lysine signal via a direct conformational coupling to CadC without resolving the interaction completely. Moreover, concomitant pH-dependent protonation of periplasmic amino acids in both proteins dissolves their electrostatic connections resulting in further destabilization of the CadC/LysP interaction.",2013-09-19,,2020-05-26 14:20:27,,,,,426,,Journal of molecular biology,,,,,,,,,,,,,ResearchGate,,,,,https://www.researchgate.net/publication/256929964_New_Insights_into_the_Interplay_Between_the_Lysine_Transporter_LysP_and_the_pH_Sensor_CadC_in_Escherichia_Coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biological pathways,Escherichia coli,"DH5α
BL21",/,/,/,2020-05-26,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/6vburloqm8rl,108,2020-05-28,,GMJTQD3E,journalArticle,1999,"De Biase, D.; Tramonti, A.; Bossa, F.; Visca, P.",5 --> role of glutamate decarboxylase system in severals stress conditions included acid stress,The response to stationary-phase stress conditions in Escherichia coli: role and regulation of the glutamic acid decarboxylase system,Molecular Microbiology,,0950-382X,10.1046/j.1365-2958.1999.01430.x,,"Inducible bacterial amino acid decarboxylases are expressed at the end of active cell division to counteract acidification of the extracellular environment during fermentative growth. It has been proposed that acid resistance in some enteric bacteria strictly relies on a glutamic acid-dependent system. The Escherichia coli chromosome contains distinct genes encoding two biochemically identical isoforms of glutamic acid decarboxylase, GadA and GadB. The gadC gene, located downstream of gadB, has been proposed to encode a putative antiporter implicated in the export of gamma-aminobutyrate, the glutamic acid decarboxylation product. In the present work, we provide in vivo evidence that gadC is co-transcribed with gadB and that the functional glutamic acid-dependent system requires the activities of both GadA/B and GadC. We also found that expression of gad genes is positively regulated by acidic shock, salt stress and stationary growth phase. Mutations in hns, the gene for the histone-like protein H-NS, cause derepressed expression of the gad genes, whereas the rpoS mutation abrogates gad transcription even in the hns background. According to our results, the master regulators H-NS and RpoS are hierarchically involved in the transcriptional control of gad expression: H-NS prevents gad expression during the exponential growth whereas the alternative sigma factor RpoS relieves H-NS repression during the stationary phase, directly or indirectly accounting for transcription of gad genes.",1999-06,,2020-05-13 14:02:12,,1198-1211,,6,32,,Mol. Microbiol.,The response to stationary-phase stress conditions in Escherichia coli,,,,,,,eng,,,,,PubMed,,PMID: 10383761,,,http://www.ncbi.nlm.nih.gov/pubmed/10383761,,"Acids; Bacterial Proteins; Chromosome Mapping; DNA-Binding Proteins; Escherichia coli; Escherichia coli Proteins; Gene Expression Regulation, Bacterial; Gene Expression Regulation, Enzymologic; Genes, Bacterial; Glutamate Decarboxylase; Membrane Proteins; Molecular Sequence Data; Mutagenesis, Site-Directed; Osmotic Pressure; Promoter Regions, Genetic; Sequence Homology, Nucleic Acid; Sigma Factor; Terminal Repeat Sequences; Transcription, Genetic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Escherichia coli,"ATCC11246 
MC4100 
RH90 
HMG11 
HMG9 
YK4122 
YK4124 
DDBGA 
DDBGB",LBG,2.5,unspecified,2020-05-13,2020-05-13 14:02:12
